transaction_id,member_id,isbn,checkout_date,return_date,branch_id
TXN003923,M27106,9780862868567,2024-05-14,2024-05-28,BR012
TXN003924,M38032,9781760882303,2024-12-08,2024-12-23,BR013
TXN003925,M15344,9781289467364,2024-03-15,2024-04-05,BR005
TXN003926,M61102,9780308460171,2024-02-06,2024-02-16,BR013
TXN003927,M15546,9780803364905,2024-10-24,2024-11-15,BR013
TXN003928,M58371,9781491163436,2025-07-02,2025-07-09,BR011
TXN003929,M13049,9780101663663,2024-02-21,2024-03-06,BR008
TXN003930,M46672,9781554140855,2024-09-09,2024-10-06,BR009
TXN003932,M39604,9780660026046,2024-08-15,2024-09-07,BR006
TXN003933,M75663,9780749538910,2025-08-08,2025-08-19,BR014
TXN003935,M54555,nan,2024-06-03,2024-07-01,BR011
TXN003936,M48191,9780216502420,2025-07-30,2025-08-24,BR015
TXN003937,M56538,9781440711077,2025-04-18,2025-04-29,BR009
TXN003938,M26014,9780230506671,2023-12-21,2024-01-16,BR004
TXN003939,M23392,9780331714791,2025-04-21,2025-05-08,BR012
TXN003940,M71138,9781129824920,2024-02-05,2024-02-07,BR013
TXN003942,M98969,9780126962505,2025-06-27,2025-07-18,BR004
TXN003943,M52338,9781324913948,2024-04-05,2024-05-03,BR001
TXN003944,M14555,9780502749621,2025-05-12,2025-06-01,BR002
TXN003945,M76176,9780844037653,2024-04-18,2024-04-22,BR006
TXN003946,M70517,9780858033085,2024-08-09,2024-08-27,BR014
TXN003947,M78743,9780486329086,2024-06-03,2024-06-10,BR001
TXN003948,M13482,9781048715903,2025-06-16,2025-06-27,BR001
TXN003949,M64397,9780377210905,2024-10-01,2024-10-18,BR003
TXN003950,M11719,9781793911711,2024-10-02,2024-10-23,BR007
TXN003951,M75188,9780034568844,2025-08-13,2025-09-02,BR005
TXN003952,M25689,9781737449669,2024-07-15,2024-07-16,BR015
TXN003953,M91403,9781236604743,2023-12-28,2024-01-23,BR007
TXN003955,M89127,9780894043932,2025-05-01,2025-05-22,BR002
TXN003956,M85370,9781026957752,2024-01-18,2024-01-26,BR009
TXN003957,M62035,9781848031630,2024-08-01,2024-08-20,BR006
TXN003958,M28257,9781524813536,2024-10-04,2024-10-31,BR007
TXN003959,M30667,9780983930396,2025-04-23,2025-04-28,BR010
TXN003960,M19633,9780952608851,2024-02-28,2024-03-13,BR005
TXN003962,M48528,9781547377046,2025-04-22,2025-05-16,BR009
TXN003964,M54235,9780961034054,2024-09-21,2024-10-05,BR015
TXN003965,M16076,9780080417561,2025-01-12,2025-01-17,BR002
TXN003966,M65904,9780072188776,2025-05-22,2025-05-29,BR001
TXN003967,M17259,9780658723636,2024-05-26,2024-06-08,BR004
TXN003968,M89616,9780048578679,2025-08-26,2025-09-08,BR014
TXN003969,M30184,9780657281823,2025-06-19,2025-07-13,BR002
TXN003970,M37899,9780789885241,2024-12-09,2024-12-18,BR003
TXN003971,M54634,9781084158559,2024-03-03,2024-03-21,BR014
TXN003972,M34039,9780437631855,2024-07-09,2024-08-06,BR002
TXN003973,M73605,9781071694480,2025-03-16,2025-03-21,BR009
TXN003975,M15287,9780106407972,2024-02-07,2024-02-08,BR005
TXN003976,M79181,9780288542737,2025-04-08,2025-04-18,BR013
TXN003977,M41119,9781992519732,2025-05-29,2025-06-22,BR011
TXN003978,M79285,9781475878370,2025-08-09,2025-08-30,BR001
TXN003980,M97428,9780601743049,2023-11-27,2023-12-17,BR012
TXN003981,M16224,9781600413162,2025-02-23,2025-02-26,BR010
TXN003982,M47925,9781527071278,2024-07-12,2024-12-30,BR003
TXN003983,M69389,9780763506421,2025-10-13,2025-10-26,BR010
TXN003984,M88361,9780990438816,2024-10-04,2024-10-18,BR010
TXN003985,M91852,9781622702541,2024-04-11,2024-05-03,BR007
TXN003986,M48851,9781391584645,2025-07-22,2025-08-11,BR011
TXN003987,M98592,9781604678208,2025-02-23,2025-03-24,BR014
TXN003988,M78447,9780615502618,2024-04-04,2024-04-23,BR009
TXN003989,M60344,9781312206670,2024-08-27,2024-09-07,BR010
TXN003990,M84100,9781053242166,2025-09-27,2025-10-26,BR001
TXN003991,M50579,9780532861782,2025-02-11,2025-02-18,BR013
TXN003992,M32953,9780380573219,2024-03-25,2024-04-19,BR002
TXN003993,M39232,9781455526154,2024-01-09,2024-01-23,BR003
TXN003994,M62980,9780557052950,2023-11-09,2023-12-02,BR001
TXN003995,M13009,9781441235992,2025-06-17,2025-07-08,BR008
TXN003996,M25429,9780586926352,2024-08-23,2024-08-24,BR007
TXN003997,M94139,9781255151792,2025-07-12,2025-07-30,BR012
TXN003998,M39898,9781193784953,2024-03-21,2024-04-12,BR004
TXN003999,M88957,9781344580199,2025-10-09,2025-10-26,BR011
TXN004000,M28156,9780134616469,2023-12-09,2024-01-05,BR009
TXN004001,M47316,9781532224706,2025-04-08,2025-04-22,BR015
TXN004002,M96977,9780148129719,2025-01-05,2025-01-24,BR003
TXN004003,M89954,9780894374814,2025-05-27,2025-06-24,BR001
TXN004004,M29299,9780793008056,2024-10-24,2024-11-15,BR013
TXN004006,M82170,9781081056353,2025-09-12,2025-10-03,BR007
TXN004008,M73167,9780124676428,2024-10-17,2024-11-08,BR002
TXN004009,M29099,9781983620744,2025-01-10,2025-01-29,BR013
TXN004010,M54151,9781912609208,2024-04-09,2024-05-06,BR013
TXN004011,M35171,9781656571663,2024-06-29,2024-07-07,BR007
TXN004012,M87019,9780049950436,2025-08-21,2025-08-30,BR005
TXN004015,M97518,9781126139553,2024-10-06,2024-11-05,BR007
TXN004016,M61024,9781180583934,2024-05-29,2024-06-23,BR001
TXN004018,M35340,9780069656936,2024-02-20,2024-03-18,BR006
TXN004019,M13340,nan,2025-02-10,2025-02-12,BR002
TXN004020,M90224,9780762236831,2023-12-13,2024-01-02,BR002
TXN004022,M63449,9781780228013,2025-07-04,2025-07-11,BR014
TXN004023,M86344,9780062945020,2025-04-13,2025-04-18,BR011
TXN004024,M16592,9781735341439,2025-01-10,2025-01-19,BR004
TXN004025,M12204,9780231866798,2025-01-21,2025-01-31,BR008
TXN004026,M61214,9781747720116,2025-02-08,2025-03-09,BR012
TXN004027,M28314,9781083843784,2024-02-17,2024-03-10,BR013
TXN004029,M22067,9780253939227,2024-04-23,2024-05-20,BR008
TXN004031,M31098,9780188521146,2024-11-01,2024-11-26,BR015
TXN004032,M44543,nan,2024-08-24,2024-09-11,BR015
TXN004033,M44445,9780638396874,2024-11-13,2024-11-28,BR004
TXN004034,M40423,9780047598357,2025-02-09,2025-02-20,BR003
TXN004035,M56907,9781706939283,2024-06-18,2024-07-18,BR003
TXN004036,M62600,9780254616790,2025-09-07,2025-09-22,BR009
TXN004037,M11394,9781781898635,2025-03-21,2025-04-12,BR015
TXN004039,M24761,9781235019470,2024-03-18,2024-04-04,BR007
TXN004040,M97770,9781263896548,2025-04-25,2025-05-14,BR008
TXN004041,M55215,9781917822008,2024-11-19,2024-11-22,BR004
TXN004042,M97539,9780014286690,2023-11-25,2023-11-27,BR005
TXN004044,M61850,9781710800456,2024-10-24,2024-10-28,BR001
TXN004045,M66512,9780422749664,2024-06-25,2024-07-02,BR001
TXN004046,M99397,9781830517197,2024-09-17,2024-10-05,BR002
TXN004047,M24192,9780234335369,2024-09-16,2024-10-12,BR015
TXN004048,M75491,9781773426587,2025-06-29,2025-07-02,BR003
TXN004050,M74431,9781128061999,2023-11-08,2023-11-14,BR010
TXN004051,M23413,9781669747215,2024-09-13,2024-09-27,BR005
TXN004052,M32494,9781356683031,2024-03-02,2024-02-19,BR006
TXN004053,M89494,9781952558764,2024-10-05,2024-11-01,BR013
TXN004054,M40360,9780781072830,2025-02-01,2025-02-05,BR009
TXN004055,M77541,9781646126149,2025-01-01,2025-01-15,BR011
TXN004056,M13821,9781319627560,2025-03-07,2025-03-31,BR010
TXN004057,M13003,9780909519568,2025-07-24,2025-08-17,BR012
TXN004058,M93447,9780006362104,2024-07-02,2024-07-06,BR011
TXN004059,M69450,9781407870489,2024-01-01,2024-01-17,BR001
TXN004060,M40926,9781373965271,2025-08-17,2025-08-22,BR009
TXN004061,M12026,9781986777056,2024-07-03,2024-07-08,BR001
TXN004062,M21056,9781129969911,2024-06-08,2024-06-29,BR003
TXN004064,M61558,9780746021361,2025-04-19,2025-05-14,BR011
TXN004065,M53915,9780577129182,2024-04-25,2024-05-17,BR008
TXN004066,M44722,9780956176554,2024-11-24,2024-12-11,BR003
TXN004068,M84792,9780022829339,2024-06-30,2024-07-15,BR010
TXN004069,M87879,9781897153598,2025-01-30,2025-02-24,BR009
TXN004070,M99373,9781268474642,2025-02-19,2025-03-09,BR007
TXN004073,M53369,9781801088671,2024-12-21,2024-12-29,BR010
TXN004074,M96810,9781761937880,2025-09-10,2025-09-30,BR007
TXN004075,M42869,9780646533346,2025-06-02,2025-06-12,BR005
TXN004076,M89376,9781963379228,2025-05-15,2025-06-02,BR012
TXN004077,M92511,9780819150233,2024-10-02,2024-10-17,BR002
TXN004078,M92059,9781345052190,2024-05-12,2024-06-06,BR008
TXN004080,M33467,9781597736602,2024-12-05,2024-12-18,BR009
TXN004081,M72600,9780981747361,2024-08-27,2024-09-02,BR013
TXN004082,M13436,9781885874894,2025-02-24,2025-03-21,BR008
TXN004083,M20222,9781713198444,2024-04-23,2024-05-15,BR002
TXN004084,M70477,9780639525747,2024-09-27,2024-10-15,BR009
TXN004085,M29649,9781372123849,2024-10-24,2024-11-10,BR010
TXN004086,M75172,9781619189874,2024-06-12,2024-06-17,BR003
TXN004087,M51958,9780229000593,2023-10-22,2023-11-15,BR004
TXN004088,M15004,9781173658540,2023-11-06,2023-11-23,BR009
TXN004089,M10085,9780442462710,2025-09-29,2025-10-25,BR003
TXN004090,M41127,9780306533532,2025-07-15,2025-07-16,BR012
TXN004091,M96975,9781598096286,2024-02-26,2024-03-10,BR006
TXN004092,M59930,9781087875781,2025-02-01,2025-02-20,BR006
TXN004093,M15022,nan,2024-11-20,2024-12-19,BR002
TXN004094,M81010,9780763097738,2024-12-11,2024-12-23,BR012
TXN004095,M45169,9781660979783,2025-05-28,2025-06-12,BR015
TXN004096,M87803,9780044507291,2024-08-01,2024-08-28,BR003
TXN004097,M90135,9780079322654,2024-01-29,2024-02-03,BR011
TXN004098,M99591,9781463059415,2025-04-05,2025-05-01,BR010
TXN004099,M61299,9781117753980,2025-06-19,2025-06-26,BR004
TXN004102,M99198,9781268395077,2025-04-07,2025-04-18,BR003
TXN004103,M73347,9781130696721,2023-11-30,2023-12-19,BR006
TXN004104,M32525,9780568387027,2024-10-01,2024-10-24,BR010
TXN004105,M39133,9780798214926,2024-05-27,2024-06-08,BR010
TXN004106,M23398,9781173063900,2025-06-10,2025-07-03,BR009
TXN004107,M61277,9780068483687,2025-08-23,2025-09-08,BR001
TXN004108,M78017,9781238665605,2025-08-26,2025-09-13,BR007
TXN004109,M52516,nan,2024-09-25,2024-10-20,BR006
TXN004110,M99142,9781957354101,2024-06-02,2024-06-09,BR005
TXN004111,M50189,9781250402585,2025-01-31,2025-03-01,BR002
TXN004112,M77149,9780855872359,2024-10-02,2024-10-06,BR002
TXN004114,M78359,9780507493161,2024-07-17,2024-07-26,BR006
TXN004115,M14940,9781115566131,2025-01-29,2025-02-08,BR006
TXN004116,M21561,9781750004586,2024-05-20,2024-06-16,BR008
TXN004117,M52960,9780706990645,2024-12-30,2025-01-11,BR004
TXN004118,M91183,9780565803636,2024-11-28,2024-12-22,BR014
TXN004119,M78750,9781722455811,2024-10-02,2024-10-30,BR013
TXN004120,M51591,nan,2024-10-31,2024-11-28,BR010
TXN004121,M29619,9780514244961,2024-08-02,2024-08-12,BR011
TXN004122,M21421,nan,2024-04-12,2024-04-25,BR006
TXN004124,M71982,9781251409613,2025-04-06,2025-04-11,BR010
TXN004125,M72654,nan,2023-11-20,2023-12-18,BR006
TXN004126,M77404,9780170981668,2025-09-14,2025-09-27,BR014
TXN004127,M31337,9780038469123,2024-11-18,2024-12-14,BR015
TXN004128,M66118,9780164546620,2024-07-10,2024-07-29,BR006
TXN004129,M76380,9780253612762,2024-12-20,2025-01-04,BR013
TXN004130,M46639,9781229579478,2024-05-05,2024-05-28,BR003
TXN004131,M54287,9780989717335,2023-12-18,2023-12-27,BR012
TXN004132,M80955,9781160426145,2025-06-14,2025-06-26,BR012
TXN004133,M51592,9781165044153,2024-02-26,2024-03-03,BR014
TXN004134,M75802,9781582969459,2024-04-18,2024-04-21,BR010
TXN004135,M66112,9780780498761,2024-01-20,2024-02-17,BR001
TXN004136,M10820,9780739652428,2025-06-02,2025-06-12,BR001
TXN004137,M58824,9780741464408,2025-05-18,2025-05-26,BR010
TXN004138,M19535,9780353425552,2024-07-21,2024-08-17,BR003
TXN004139,M25169,9780621384154,2024-06-21,2024-06-28,BR014
TXN004141,M36750,9781820727124,2024-07-26,2024-08-01,BR007
TXN004142,M99390,9781029378134,2024-02-01,2024-02-18,BR005
TXN004143,M78785,9780733262777,2025-08-13,2025-09-05,BR007
TXN004144,M74307,9781469588193,2025-01-19,2025-02-18,BR014
TXN004145,M39109,9781877492945,2024-04-27,2024-05-12,BR015
TXN004146,M48360,9780367572662,2024-10-16,2024-10-21,BR003
TXN004147,M58010,9781366783202,2024-03-01,2024-03-31,BR012
TXN004148,M58343,9780317790535,2024-05-22,2024-06-17,BR002
TXN004149,M32658,9780331518016,2024-07-30,2024-08-23,BR013
TXN004150,M27527,9780236280193,2024-03-24,2024-04-13,BR002
TXN004152,M49959,9781341591068,2025-05-02,2025-05-03,BR001
TXN004153,M21776,9781236504609,2025-09-07,2025-09-13,BR007
TXN004154,M36733,9780247892255,2023-12-29,2024-01-16,BR008
TXN004155,M31634,9781135062101,2024-03-11,2024-11-06,BR007
TXN004156,M97183,9780579970621,2025-03-15,2025-03-27,BR013
TXN004157,M72924,9780997526868,2024-08-14,2024-08-26,BR005
TXN004158,M83667,9780836816822,2024-01-05,2024-01-10,BR008
TXN004159,M84870,9781373087140,2025-04-17,2025-04-20,BR006
TXN004160,M76968,9780909200565,2024-02-20,2024-03-06,BR014
TXN004161,M60123,9781024748574,2025-01-11,2025-01-15,BR009
TXN004162,M61445,9780327381525,2024-02-02,2024-02-17,BR014
TXN004164,M38189,9781754318863,2025-05-11,2025-05-18,BR013
TXN004165,M83988,9781780079240,2025-04-16,2025-05-16,BR003
TXN004166,M13836,9781698375557,2025-01-29,2025-02-17,BR003
TXN004167,M90584,9781838750077,2025-04-12,2025-04-16,BR007
TXN004168,M65980,9780317211351,2025-10-07,2025-10-10,BR011
TXN004169,M93932,9781333156961,2024-04-24,2024-05-02,BR009
TXN004170,M31831,9780146019333,2024-08-06,2024-06-16,BR006
TXN004171,M85707,9781226093168,2025-04-09,2025-04-27,BR009
TXN004172,M50378,9781633161405,2025-04-08,2025-08-25,BR002
TXN004173,M70689,9780101717199,2025-05-16,2025-05-22,BR015
TXN004174,M61522,9781740519953,2023-11-04,2023-11-13,BR001
TXN004175,M43278,9780056735262,2025-10-12,2025-11-04,BR013
TXN004176,M25267,9781176352414,2024-04-06,2024-05-04,BR008
TXN004177,M86318,9780286710664,2024-06-08,2024-06-23,BR003
TXN004178,M19159,9780249235777,2024-09-02,2024-10-01,BR006
TXN004179,M88105,9781905717538,2024-02-01,2024-02-25,BR009
TXN004180,M24747,9781526158789,2025-01-12,2025-01-23,BR012
TXN004181,M28124,9781831715110,2023-12-01,2023-12-18,BR009
TXN004182,M41854,9781124845463,2024-08-30,2024-09-24,BR001
TXN004183,M22917,9780717419067,2024-08-03,2024-08-29,BR006
TXN004185,M15828,9780761706137,2025-01-31,2025-02-26,BR009
TXN004186,M99917,9780127383187,2025-01-17,2025-02-14,BR009
TXN004187,M84569,9781203579654,2025-09-11,2025-10-05,BR011
TXN004188,M58784,9781001915425,2025-05-07,2025-05-28,BR006
TXN004189,M80122,9781824116436,2024-04-29,2024-05-29,BR001
TXN004190,M15300,9781114754669,2024-01-27,2024-02-04,BR005
TXN004191,M60836,9780306421167,2025-08-16,2025-09-11,BR014
TXN004193,M31365,9781652174646,2024-06-07,2024-07-06,BR014
TXN004194,M22264,nan,2025-04-22,2025-04-28,BR003
TXN004196,M49687,9780137134632,2025-01-18,2025-02-11,BR005
TXN004197,M77027,9781890786953,2024-09-09,2024-10-09,BR010
TXN004199,M87789,9781747334351,2025-03-10,2025-10-08,BR010
TXN004200,M62142,nan,2025-06-11,2025-06-15,BR003
TXN004201,M37164,9780697016850,2024-02-05,2024-02-28,BR014
TXN004202,M70338,9780175040933,2024-09-24,2024-09-26,BR013
TXN004203,M25095,9780859689748,2025-01-26,2025-01-30,BR012
TXN004204,M24773,9780905509570,2025-08-17,2025-08-23,BR002
TXN004206,M27824,9780416119541,2023-11-08,2023-11-25,BR011
TXN004207,M67361,9780789088062,2024-10-15,2024-11-08,BR004
TXN004208,M38061,nan,2024-03-09,2024-03-22,BR010
TXN004209,M54212,9780179592827,2025-05-05,2025-05-20,BR001
TXN004210,M95278,9780312567729,2024-06-23,2024-07-10,BR013
TXN004211,M23582,9781616271411,2024-02-29,2024-03-04,BR013
TXN004212,M21809,9781732357372,2025-07-05,2025-07-18,BR013
TXN004213,M91965,9780420942074,2024-12-21,2024-12-22,BR015
TXN004214,M85553,9781158719945,2024-01-26,2024-02-05,BR003
TXN004215,M59227,9781925309553,2025-02-28,2025-03-07,BR014
TXN004216,M58067,9781993642736,2024-09-14,2024-10-11,BR006
TXN004217,M18653,9781238161299,2024-01-30,2024-02-25,BR012
TXN004218,M38130,9781111330101,2024-09-25,2024-09-30,BR010
TXN004219,M86475,9781024694840,2025-03-17,2025-03-25,BR001
TXN004220,M69471,9780322232082,2024-10-01,2024-10-31,BR005
TXN004221,M57056,9781709439131,2024-09-28,2024-10-08,BR009
TXN004222,M27083,9781837921317,2024-08-19,2024-08-22,BR001
TXN004223,M30469,nan,2025-09-04,2025-09-18,BR008
TXN004224,M26136,9780608099378,2023-12-02,2023-12-20,BR003
TXN004225,M74861,9780178449887,2025-05-11,2025-05-13,BR003
TXN004226,M68079,9780374738112,2024-03-25,2024-04-22,BR002
TXN004227,M87438,nan,2024-03-14,2024-04-11,BR004
TXN004228,M46883,9781946245540,2023-11-05,2023-11-16,BR015
TXN004229,M44217,9780053558826,2025-06-29,2025-07-21,BR003
TXN004230,M92802,9780180829387,2025-10-08,2025-11-05,BR004
TXN004231,M47415,nan,2023-11-25,2023-12-15,BR001
TXN004232,M57603,9781779825872,2025-04-04,2025-04-23,BR007
TXN004233,M93864,9781156415337,2025-04-09,2025-04-19,BR007
TXN004234,M91645,9780666706331,2023-12-19,2024-01-13,BR008
TXN004235,M55617,9781119553090,2024-04-10,2024-04-18,BR007
TXN004236,M42935,9780340377918,2025-09-23,2025-10-19,BR002
TXN004237,M42912,9780793061891,2024-01-22,2024-02-09,BR001
TXN004238,M17785,9780458207213,2024-07-25,2024-07-29,BR013
TXN004239,M15076,9781424684731,2024-01-29,2024-02-24,BR013
TXN004240,M64076,9780652990539,2024-07-21,2024-07-30,BR002
TXN004241,M21793,9780207209574,2024-11-18,2024-12-06,BR007
TXN004242,M11720,9780550819963,2024-11-11,2024-11-23,BR013
TXN004245,M21067,9780920167595,2025-04-04,2025-04-08,BR001
TXN004246,M42309,9780013414056,2025-04-05,2025-04-08,BR012
TXN004247,M16265,9781709144653,2024-05-27,2024-06-13,BR005
TXN004248,M46116,9780000400468,2024-04-17,2024-04-23,BR004
TXN004250,M67028,9781048992465,2024-08-19,2024-09-10,BR009
TXN004251,M56574,9781601380791,2024-06-12,2024-06-21,BR012
TXN004252,M75034,nan,2023-12-10,2023-12-21,BR002
TXN004253,M36078,9780165250816,2024-07-09,2024-07-16,BR013
TXN004254,M89555,9780431507170,2024-04-18,2024-05-03,BR014
TXN004255,M43321,9781776310326,2025-03-09,2025-04-05,BR015
TXN004257,M41529,9781469645896,2025-08-03,2025-08-04,BR012
TXN004258,M14205,9781418328115,2025-06-30,2025-07-14,BR005
TXN004259,M23129,9781244792975,2025-12-04,2025-04-13,BR006
TXN004260,M18888,9780448940090,2025-02-07,2025-02-23,BR001
TXN004261,M97364,9781846392481,2025-04-08,2025-04-09,BR015
TXN004262,M95865,9780737676495,2024-09-21,2024-10-09,BR004
TXN004263,M18905,9781805342519,2024-11-28,2024-12-26,BR010
TXN004266,M32560,nan,2024-02-10,2024-02-12,BR010
TXN004267,M87286,9780599317697,2024-10-10,2024-10-26,BR014
TXN004268,M61773,9781675910566,2025-04-02,2025-04-23,BR009
TXN004269,M39318,9781704477718,2024-04-29,2024-05-14,BR004
TXN004270,M99804,9781702501552,2025-09-16,2025-10-04,BR007
TXN004271,M48353,9781099857522,2024-07-10,2024-07-14,BR015
TXN004272,M29456,9781448455577,2024-07-25,2024-08-10,BR005
TXN004273,M72900,9780354205092,2025-07-31,2025-08-06,BR004
TXN004274,M52247,9780727728272,2024-07-24,2024-08-10,BR004
TXN004275,M97783,9781089426608,2024-04-02,2024-05-02,BR005
TXN004276,M24934,9780276448294,2025-09-16,2025-09-19,BR008
TXN004277,M44617,9780500796160,2024-06-29,2024-07-21,BR007
TXN004279,M70390,9781247164915,2024-12-15,2024-12-19,BR009
TXN004280,M21668,9780695072599,2024-02-19,2024-03-12,BR014
TXN004282,M22462,9780569780797,2024-10-20,2024-11-15,BR015
TXN004283,M20969,9780700813346,2025-06-07,2025-06-27,BR011
TXN004284,M84915,9780374326920,2025-04-20,2025-05-15,BR009
TXN004285,M86639,9781180169596,2025-01-04,2025-01-07,BR003
TXN004286,M68255,9780946403110,2024-11-13,2024-11-30,BR012
TXN004287,M92045,9780465951123,2023-11-03,2023-11-20,BR005
TXN004289,M81646,9781383754285,2024-10-14,2024-11-01,BR015
TXN004290,M28119,9780773485037,2023-10-21,2023-11-19,BR002
TXN004291,M56668,9781721793167,2024-02-06,2024-02-25,BR012
TXN004292,M67718,9781532679926,2024-05-04,2024-05-05,BR006
TXN004294,M80791,nan,2025-07-18,2025-08-09,BR008
TXN004295,M22281,9780286728775,2024-04-18,2024-05-01,BR003
TXN004296,M83849,9780040762960,2025-07-08,2025-08-02,BR010
TXN004297,M94928,9781241573188,2023-11-19,2023-12-18,BR015
TXN004298,M75494,9781041071914,2024-01-20,2024-01-26,BR010
TXN004299,M88630,9780370265780,2025-08-18,2025-08-23,BR009
TXN004300,M70733,9781355019350,2024-03-14,2024-04-05,BR007
TXN004301,M72539,9780015845674,2025-06-21,2025-07-10,BR001
TXN004302,M56483,9780700174935,2023-12-20,2024-01-15,BR002
TXN004303,M21591,9781607302179,2024-03-17,2024-03-31,BR007
TXN004304,M15769,9780970101495,2024-02-16,2024-02-22,BR009
TXN004305,M73898,9780892240067,2023-12-09,2023-12-27,BR015
TXN004306,M83162,9781496602510,2025-09-26,2025-09-30,BR012
TXN004307,M70324,9780580471186,2025-03-16,2025-04-07,BR014
TXN004308,M94040,9780450153112,2024-12-05,2025-01-03,BR005
TXN004309,M89265,9781027693475,2025-10-11,2025-11-07,BR012
TXN004310,M89930,9781054856256,2024-09-23,2024-10-02,BR009
TXN004311,M90190,9781224640692,2025-07-15,2025-07-25,BR005
TXN004312,M29882,9780754182771,2024-01-01,2024-01-12,BR001
TXN004313,M23396,9781881605805,2025-09-05,2025-09-17,BR003
TXN004314,M86021,9781570826788,2024-07-18,2024-07-27,BR014
TXN004315,M81122,9780444144294,2025-09-24,2025-10-13,BR001
TXN004316,M39098,9780670880508,2023-11-30,2023-12-17,BR007
TXN004317,M39878,9780786268498,2025-09-05,2025-09-14,BR015
TXN004318,M61798,9780424169811,2024-05-16,2024-06-05,BR013
TXN004319,M85464,9781681700687,2023-12-09,2023-12-12,BR001
TXN004320,M21689,9780659723970,2024-07-26,2024-07-30,BR004
TXN004321,M86873,9780541715007,2025-05-18,2025-06-09,BR012
TXN004322,M88602,9780175180073,2025-08-11,2025-09-08,BR003
TXN004323,M36813,9780845576182,2025-01-12,2025-01-28,BR002
TXN004324,M63429,9781066721924,2025-05-19,2025-05-27,BR006
TXN004325,M15739,9780491430920,2024-01-02,2024-01-06,BR006
TXN004326,M62508,9781259783364,2025-10-09,2025-10-10,BR014
TXN004327,M31702,9781089120599,2024-12-13,2024-12-29,BR005
TXN004329,M51665,9781620836101,2025-07-03,2025-07-13,BR014
TXN004330,M45861,nan,2024-11-11,2024-12-09,BR010
TXN004331,M18281,9781701620636,2024-09-12,2024-10-12,BR012
TXN004332,M18563,9781595915160,2024-08-29,2024-09-18,BR003
TXN004333,M80548,9780662965862,2025-08-19,2025-09-06,BR009
TXN004335,M62521,9780254508064,2025-01-05,2025-01-14,BR009
TXN004336,M20435,9781873871836,2025-01-20,2025-01-24,BR007
TXN004337,M39684,9780000665843,2024-10-24,2024-11-06,BR010
TXN004338,M92128,9780004603568,2023-10-14,2023-11-03,BR005
TXN004339,M96922,9780649375905,2024-05-09,2024-06-01,BR013
TXN004340,M86253,9780583047029,2024-10-05,2024-10-15,BR010
TXN004341,M76417,9780764513008,2024-06-04,2024-07-02,BR005
TXN004342,M21835,9780985754730,2025-08-04,2025-08-15,BR010
TXN004343,M96495,nan,2024-10-19,2024-11-12,BR002
TXN004344,M88526,9781274062826,2024-10-14,2024-11-08,BR001
TXN004345,M72620,9781255320525,2025-09-16,2025-09-29,BR004
TXN004346,M15831,9780550135247,2024-09-20,2024-10-04,BR002
TXN004347,M99491,9781887505130,2025-10-01,2025-10-19,BR004
TXN004348,M82776,9781180514129,2023-10-30,2023-11-07,BR004
TXN004349,M63843,9781404515697,2024-12-28,2025-01-14,BR011
TXN004350,M85925,9780276926891,2025-07-27,2025-08-09,BR006
TXN004351,M73636,nan,2024-12-13,2025-01-03,BR001
TXN004352,M85025,9780879309251,2024-02-21,2024-03-11,BR003
TXN004353,M42796,9780605636071,2023-12-12,2023-12-25,BR005
TXN004354,M99444,9780373949120,2025-01-27,2025-02-24,BR013
TXN004355,M82974,9780669436433,2025-09-20,2025-09-22,BR007
TXN004356,M52844,9780145945688,2025-04-22,2025-05-19,BR005
TXN004357,M50729,9780895146311,2024-11-07,2024-12-02,BR014
TXN004359,M69063,9780388319604,2025-04-27,2025-05-05,BR005
TXN004360,M35203,9780927040044,2024-04-10,2024-04-24,BR013
TXN004361,M27151,9781684707263,2023-11-14,2023-12-10,BR013
TXN004362,M63010,9781578966363,2024-10-16,2024-11-06,BR013
TXN004363,M34159,9780738088235,2024-02-29,2024-03-02,BR006
TXN004364,M24208,9781019982471,2024-10-13,2024-10-25,BR006
TXN004365,M40002,9781186210988,2025-02-07,2025-03-01,BR001
TXN004366,M65770,9780678281680,2025-09-05,2025-09-10,BR003
TXN004367,M48549,9780066881270,2024-12-16,2024-12-30,BR013
TXN004368,M72700,9780528465802,2024-08-17,2024-08-22,BR008
TXN004370,M20363,9780310808343,2024-11-25,2024-11-28,BR012
TXN004371,M58825,9781448789047,2025-07-30,2025-08-08,BR014
TXN004372,M79914,9780465867264,2023-11-26,2023-11-28,BR011
TXN004374,M72204,9781308780375,2024-10-31,2024-11-16,BR007
TXN004376,M85738,9781578137312,2024-05-08,2024-06-03,BR006
TXN004377,M11785,9780756247997,2024-05-02,2024-05-25,BR005
TXN004378,M63549,9780317827309,2024-06-27,2024-07-23,BR014
TXN004379,M65704,9781620840788,2024-05-01,2024-05-07,BR012
TXN004380,M17008,9781015774667,2024-01-23,2024-02-17,BR005
TXN004381,M72747,9781652554240,2024-06-14,2024-07-03,BR007
TXN004383,M82627,9781940601540,2023-12-29,2024-01-10,BR014
TXN004384,M44698,9781386883395,2024-01-20,2024-01-24,BR003
TXN004385,M98047,9781225468622,2024-11-28,2024-12-09,BR013
TXN004387,M16179,nan,2025-08-12,2025-09-02,BR007
TXN004388,M58159,9781149262733,2025-01-14,2025-01-19,BR008
